portfolio_id,client_id,portfolio_name,total_value,currency,creation_date
P658380,2777,Balanced Growth Portfolio,577504.65,CHF,2020-04-28
P541397,2778,Conservative Wealth Plan Portfolio,800613.01,USD,2016-12-03
P927859,2778,Dynamic Opportunities Portfolio,479473.16,EUR,2021-10-01
P640771,2779,Global Diversification Portfolio,885995.93,CHF,2020-11-08
P837019,2780,Dynamic Opportunities Portfolio,319697.47,EUR,2021-09-13
P456541,2780,Sustainable Investment Portfolio,844001.7,CHF,2018-06-15
P268258,2780,Global Diversification Portfolio,319628.46,CHF,2024-10-20
P667824,2781,Dynamic Opportunities Portfolio,649686.93,EUR,2024-07-31
P499924,2781,Conservative Wealth Plan Portfolio,754191.11,EUR,2021-08-08
P192360,2781,Dynamic Opportunities Portfolio,840401.46,USD,2017-08-09
P938843,2782,Conservative Wealth Plan Portfolio,964363.02,USD,2018-09-20
P704367,2782,Balanced Growth Portfolio,184241.83,CHF,2016-05-11
P994659,2782,Balanced Growth Portfolio,975472.4,CHF,2019-03-21
P522957,2783,Dynamic Opportunities Portfolio,653717.35,USD,2016-10-29
P993467,2783,Dynamic Opportunities Portfolio,186364.76,CHF,2024-10-31
P372447,2783,Balanced Growth Portfolio,148370.05,EUR,2016-01-10
P787921,2784,Sustainable Investment Portfolio,186592.65,CHF,2022-11-26
P173071,2784,Sustainable Investment Portfolio,523700.75,CHF,2020-02-06
P489719,2784,High-Yield Income Portfolio,735246.73,EUR,2019-08-24
P522191,2785,Balanced Growth Portfolio,780382.41,USD,2018-03-29
P948788,2786,High-Yield Income Portfolio,835582.37,USD,2018-10-16
P638919,2786,Dynamic Opportunities Portfolio,391048.38,USD,2022-11-04
P691049,2786,Dynamic Opportunities Portfolio,409442.58,USD,2015-06-29
P587026,2787,Balanced Growth Portfolio,71222.75,USD,2017-10-17
P534687,2788,Conservative Wealth Plan Portfolio,475953.88,USD,2023-08-02
P530412,2788,Dynamic Opportunities Portfolio,468565.38,CHF,2024-12-06
P870430,2788,Balanced Growth Portfolio,936399.17,EUR,2016-10-05
P330736,2789,Balanced Growth Portfolio,83884.8,EUR,2016-07-13
P100205,2789,Dynamic Opportunities Portfolio,256273.21,CHF,2022-11-14
P455422,2789,High-Yield Income Portfolio,742075.25,CHF,2016-12-07
P690958,2790,Dynamic Opportunities Portfolio,911554.65,EUR,2015-09-20
P850948,2791,Sustainable Investment Portfolio,933855.69,CHF,2023-12-29
P522676,2791,Sustainable Investment Portfolio,673695.0,EUR,2021-02-24
P811134,2791,High-Yield Income Portfolio,940580.76,EUR,2019-02-01
P943102,2792,Balanced Growth Portfolio,811792.68,EUR,2018-09-28
P737306,2793,High-Yield Income Portfolio,919762.03,USD,2021-03-04
P291859,2794,Dynamic Opportunities Portfolio,111746.07,CHF,2021-06-25
P103903,2795,Global Diversification Portfolio,584580.65,EUR,2020-11-13
P146189,2795,High-Yield Income Portfolio,848298.49,USD,2017-03-23
P283941,2796,High-Yield Income Portfolio,112294.26,CHF,2019-02-26
P247061,2796,Conservative Wealth Plan Portfolio,372969.81,CHF,2016-05-14
P977945,2797,Conservative Wealth Plan Portfolio,675713.23,CHF,2024-04-18
P241395,2797,Conservative Wealth Plan Portfolio,868847.26,CHF,2024-02-05
P921888,2798,Conservative Wealth Plan Portfolio,330512.13,CHF,2016-09-19
P362899,2798,Sustainable Investment Portfolio,718541.39,EUR,2021-03-30
P629816,2799,High-Yield Income Portfolio,121071.16,EUR,2024-05-22
P918799,2799,Sustainable Investment Portfolio,143465.55,EUR,2024-06-05
P292295,2800,Conservative Wealth Plan Portfolio,461504.89,EUR,2018-06-20
P951440,2800,Conservative Wealth Plan Portfolio,887510.89,EUR,2016-06-10
P278227,2801,Dynamic Opportunities Portfolio,262735.91,CHF,2020-01-04
P271723,2801,Sustainable Investment Portfolio,398789.15,EUR,2024-11-23
P737249,2802,Balanced Growth Portfolio,231524.57,CHF,2019-06-24
P279379,2803,High-Yield Income Portfolio,805990.83,CHF,2015-05-06
P560345,2803,High-Yield Income Portfolio,900796.4,USD,2021-12-05
P257589,2803,Dynamic Opportunities Portfolio,492474.84,EUR,2016-11-06
P677847,2804,Sustainable Investment Portfolio,909379.28,CHF,2020-06-19
P719673,2804,Global Diversification Portfolio,737172.81,EUR,2023-11-29
P769044,2805,Global Diversification Portfolio,717477.9,USD,2023-05-03
P267887,2805,Dynamic Opportunities Portfolio,998499.21,EUR,2017-05-21
P205499,2805,High-Yield Income Portfolio,403454.44,EUR,2021-06-03
P756585,2806,Balanced Growth Portfolio,492012.63,USD,2024-08-05
P911739,2806,Global Diversification Portfolio,896994.83,EUR,2020-06-02
P878035,2806,Global Diversification Portfolio,664819.46,CHF,2022-09-22
P368477,2807,Sustainable Investment Portfolio,676369.02,EUR,2022-11-04
P583709,2807,Dynamic Opportunities Portfolio,778509.28,USD,2021-06-11
P822342,2807,Conservative Wealth Plan Portfolio,841776.18,CHF,2017-04-15
P230481,2808,Balanced Growth Portfolio,827855.9,EUR,2015-03-31
P868157,2808,High-Yield Income Portfolio,406185.82,USD,2020-03-03
P553319,2808,Global Diversification Portfolio,308938.09,USD,2019-04-15
P494024,2809,Conservative Wealth Plan Portfolio,828030.46,USD,2019-07-31
P141880,2810,Global Diversification Portfolio,407884.74,CHF,2023-09-17
P816364,2810,Global Diversification Portfolio,836850.77,EUR,2018-12-09
P153573,2810,Dynamic Opportunities Portfolio,194395.04,USD,2022-09-26
P303363,2811,Conservative Wealth Plan Portfolio,609420.42,USD,2016-12-18
P453877,2811,High-Yield Income Portfolio,484876.85,EUR,2016-09-14
P925644,2812,Dynamic Opportunities Portfolio,571383.51,CHF,2024-04-14
P560008,2812,Dynamic Opportunities Portfolio,465061.6,EUR,2019-07-10
P789335,2812,Global Diversification Portfolio,897165.1,EUR,2024-06-10
P605927,2813,Global Diversification Portfolio,223757.76,EUR,2018-09-12
P787233,2814,Dynamic Opportunities Portfolio,665526.02,CHF,2016-04-14
P796421,2814,Balanced Growth Portfolio,912666.2,USD,2020-03-30
P404770,2815,Balanced Growth Portfolio,685067.77,EUR,2019-12-18
P266927,2815,High-Yield Income Portfolio,893797.22,CHF,2024-04-27
P356787,2815,Global Diversification Portfolio,642297.25,CHF,2024-05-26
P342598,2816,Conservative Wealth Plan Portfolio,838390.48,EUR,2017-03-17
P634668,2816,Dynamic Opportunities Portfolio,409652.86,USD,2017-10-17
P507695,2817,Dynamic Opportunities Portfolio,225383.43,CHF,2018-10-12
P665916,2817,Sustainable Investment Portfolio,415086.07,EUR,2018-08-30
P687867,2817,High-Yield Income Portfolio,589160.05,CHF,2022-10-18
P185595,2818,Dynamic Opportunities Portfolio,769055.03,USD,2024-01-19
P364742,2819,High-Yield Income Portfolio,858708.12,CHF,2022-08-27
P416817,2820,Global Diversification Portfolio,303280.84,EUR,2022-09-30
P245468,2820,Dynamic Opportunities Portfolio,671894.68,USD,2018-08-02
P257608,2820,High-Yield Income Portfolio,791724.39,CHF,2018-10-22
P625900,2821,Conservative Wealth Plan Portfolio,888877.07,USD,2019-08-03
P379728,2821,Dynamic Opportunities Portfolio,614977.53,EUR,2018-02-23
P973968,2821,High-Yield Income Portfolio,567469.91,USD,2018-06-01
P327829,2822,Conservative Wealth Plan Portfolio,787265.03,USD,2015-09-13
P135351,2822,Dynamic Opportunities Portfolio,684145.13,CHF,2017-04-17
P102627,2823,Global Diversification Portfolio,532630.78,USD,2020-11-11
P840786,2824,Balanced Growth Portfolio,167920.02,CHF,2016-09-26
P760370,2824,Sustainable Investment Portfolio,528390.21,EUR,2016-01-26
P993541,2824,Sustainable Investment Portfolio,905509.33,CHF,2015-01-07
P987118,2825,Dynamic Opportunities Portfolio,514395.63,EUR,2019-12-09
P800937,2826,High-Yield Income Portfolio,832885.36,EUR,2017-02-01
P443289,2827,Sustainable Investment Portfolio,712751.49,USD,2024-08-10
P447619,2827,High-Yield Income Portfolio,331520.29,CHF,2020-03-09
P561123,2828,Conservative Wealth Plan Portfolio,113940.87,USD,2021-07-29
P540200,2828,Dynamic Opportunities Portfolio,333720.96,USD,2022-02-05
P900550,2829,Sustainable Investment Portfolio,147414.55,USD,2023-06-14
P510197,2829,Conservative Wealth Plan Portfolio,285584.72,USD,2021-06-03
P467015,2829,Global Diversification Portfolio,282283.88,USD,2015-11-30
P359032,2830,Dynamic Opportunities Portfolio,702817.36,CHF,2015-04-26
P585080,2831,Balanced Growth Portfolio,369592.94,USD,2019-04-28
P760218,2832,Global Diversification Portfolio,654841.74,EUR,2019-03-05
P566532,2832,Sustainable Investment Portfolio,940743.46,CHF,2022-09-24
P914386,2832,Global Diversification Portfolio,647728.29,EUR,2023-05-17
P644522,2833,Global Diversification Portfolio,391769.53,EUR,2023-03-25
P689658,2833,Global Diversification Portfolio,839211.71,EUR,2023-03-08
P136457,2833,High-Yield Income Portfolio,635454.74,CHF,2022-07-25
P749355,2834,Balanced Growth Portfolio,892591.14,USD,2021-08-24
P246237,2834,Sustainable Investment Portfolio,56309.44,EUR,2019-09-13
P134449,2834,Sustainable Investment Portfolio,95825.52,CHF,2019-09-13
P491177,2835,Global Diversification Portfolio,348997.66,CHF,2016-12-28
P558133,2836,Conservative Wealth Plan Portfolio,254544.78,EUR,2020-08-11
P997760,2836,High-Yield Income Portfolio,817236.0,USD,2018-08-29
P959759,2837,Global Diversification Portfolio,908736.58,CHF,2019-08-19
P886078,2837,Conservative Wealth Plan Portfolio,668659.88,USD,2015-02-25
P327310,2838,High-Yield Income Portfolio,949637.06,EUR,2016-05-19
P424584,2838,Dynamic Opportunities Portfolio,756501.93,EUR,2020-08-13
P232389,2838,Conservative Wealth Plan Portfolio,728185.76,CHF,2015-10-22
P189986,2839,Sustainable Investment Portfolio,621630.22,USD,2018-04-19
P811919,2840,Global Diversification Portfolio,798324.22,EUR,2016-02-07
P556189,2840,Balanced Growth Portfolio,401858.71,EUR,2019-05-04
P281523,2840,Dynamic Opportunities Portfolio,892446.72,EUR,2023-11-28
P612934,2841,Balanced Growth Portfolio,347700.69,EUR,2024-05-09
P105411,2841,Conservative Wealth Plan Portfolio,450427.96,CHF,2023-01-07
P828069,2842,Dynamic Opportunities Portfolio,749427.96,EUR,2022-11-01
P481017,2842,Balanced Growth Portfolio,107198.76,USD,2022-09-23
P657792,2842,Dynamic Opportunities Portfolio,61058.54,EUR,2020-04-26
P443720,2843,Sustainable Investment Portfolio,530995.13,CHF,2017-11-29
P179848,2843,Dynamic Opportunities Portfolio,387946.79,EUR,2022-03-20
P300719,2843,High-Yield Income Portfolio,114169.97,CHF,2023-09-23
P116203,2844,Sustainable Investment Portfolio,210425.09,CHF,2024-09-02
P421935,2844,High-Yield Income Portfolio,608883.04,EUR,2023-11-09
P587085,2845,Dynamic Opportunities Portfolio,845850.98,USD,2023-09-22
P234386,2846,Conservative Wealth Plan Portfolio,132891.76,USD,2020-10-13
P916809,2846,Dynamic Opportunities Portfolio,567383.35,USD,2015-03-18
P870088,2846,Balanced Growth Portfolio,691565.66,EUR,2017-12-26
P700405,2847,Sustainable Investment Portfolio,609238.42,CHF,2018-05-21
P818223,2847,Conservative Wealth Plan Portfolio,334524.56,EUR,2022-07-03
P976557,2847,Sustainable Investment Portfolio,792737.75,EUR,2017-02-18
P425353,2848,Conservative Wealth Plan Portfolio,232932.52,EUR,2019-10-25
P339860,2849,Conservative Wealth Plan Portfolio,462584.27,EUR,2015-07-19
P805338,2849,Global Diversification Portfolio,145766.57,EUR,2017-08-19
P236893,2850,Balanced Growth Portfolio,201790.92,CHF,2021-04-26
P385753,2850,Sustainable Investment Portfolio,109152.74,EUR,2022-02-12
P929552,2851,Global Diversification Portfolio,922890.14,EUR,2020-07-29
P487013,2851,Balanced Growth Portfolio,707860.43,EUR,2018-08-04
P409685,2851,Sustainable Investment Portfolio,60101.34,CHF,2019-03-07
P657486,2852,Dynamic Opportunities Portfolio,76370.82,CHF,2021-02-28
P760207,2852,Sustainable Investment Portfolio,228510.18,EUR,2019-04-11
P138039,2853,Sustainable Investment Portfolio,191505.44,CHF,2021-11-22
P452789,2853,Balanced Growth Portfolio,51524.69,CHF,2016-12-04
P839182,2853,Sustainable Investment Portfolio,348655.25,USD,2015-12-25
P714535,2854,High-Yield Income Portfolio,832784.6,USD,2015-12-20
P300365,2854,Sustainable Investment Portfolio,568667.71,EUR,2024-09-18
P662951,2855,Conservative Wealth Plan Portfolio,223773.14,USD,2016-06-04
P827803,2855,Sustainable Investment Portfolio,568418.02,USD,2024-01-31
P793516,2855,Global Diversification Portfolio,892468.93,USD,2019-06-06
P665640,2856,High-Yield Income Portfolio,519745.87,EUR,2024-01-20
P154197,2856,Balanced Growth Portfolio,185495.29,USD,2020-11-12
P815926,2856,Global Diversification Portfolio,646104.3,EUR,2024-05-01
P441421,2857,Dynamic Opportunities Portfolio,330835.51,EUR,2021-05-01
P357531,2857,Conservative Wealth Plan Portfolio,764138.62,CHF,2017-10-19
P106412,2858,High-Yield Income Portfolio,615933.97,USD,2023-10-06
P761659,2858,Conservative Wealth Plan Portfolio,297581.45,CHF,2019-05-23
P746542,2859,Dynamic Opportunities Portfolio,958093.87,EUR,2018-10-05
P189442,2860,Sustainable Investment Portfolio,997846.89,USD,2018-04-10
P855375,2861,Conservative Wealth Plan Portfolio,727096.19,EUR,2024-04-21
P359121,2861,Conservative Wealth Plan Portfolio,318188.14,USD,2021-04-04
P639858,2862,Conservative Wealth Plan Portfolio,503402.11,EUR,2018-11-29
P200379,2862,Balanced Growth Portfolio,787412.63,EUR,2017-11-27
P506066,2863,Global Diversification Portfolio,805892.31,USD,2017-03-13
P124575,2864,Sustainable Investment Portfolio,749705.86,CHF,2021-06-06
P971768,2864,High-Yield Income Portfolio,305774.26,USD,2022-03-01
P237077,2865,Conservative Wealth Plan Portfolio,134892.47,USD,2015-06-29
P965922,2865,Balanced Growth Portfolio,939527.18,CHF,2015-10-22
P514203,2866,Balanced Growth Portfolio,569008.98,EUR,2023-04-06
P664007,2866,Global Diversification Portfolio,60635.8,EUR,2015-10-16
P135332,2866,Dynamic Opportunities Portfolio,932978.23,USD,2015-06-18
P532020,2867,Sustainable Investment Portfolio,724550.52,EUR,2017-08-09
P499331,2867,High-Yield Income Portfolio,145174.38,CHF,2021-12-11
P550731,2867,Global Diversification Portfolio,691136.13,CHF,2021-01-04
P637983,2868,Conservative Wealth Plan Portfolio,487296.05,USD,2023-05-07
P904506,2868,High-Yield Income Portfolio,892649.0,USD,2018-01-29
P238253,2868,Global Diversification Portfolio,677869.69,CHF,2024-10-24
P237218,2869,Dynamic Opportunities Portfolio,881823.08,EUR,2020-12-28
P335056,2870,Conservative Wealth Plan Portfolio,194474.43,USD,2020-10-04
P577479,2870,Balanced Growth Portfolio,233971.28,USD,2024-02-01
P142985,2870,Conservative Wealth Plan Portfolio,532864.45,USD,2015-04-02
P483053,2871,Dynamic Opportunities Portfolio,884485.18,EUR,2016-10-08
P182803,2871,High-Yield Income Portfolio,374306.82,USD,2020-08-11
P803088,2871,High-Yield Income Portfolio,717280.32,USD,2022-05-01
P512185,2872,Sustainable Investment Portfolio,859541.9,USD,2023-06-24
P466626,2873,Dynamic Opportunities Portfolio,525276.79,CHF,2019-07-15
P698019,2873,Balanced Growth Portfolio,650315.95,USD,2024-05-02
P341743,2873,Dynamic Opportunities Portfolio,674973.1,USD,2023-12-02
P935201,2874,Dynamic Opportunities Portfolio,94749.41,CHF,2021-07-27
P233767,2874,Conservative Wealth Plan Portfolio,540487.71,USD,2017-09-15
P718703,2875,Balanced Growth Portfolio,221894.68,CHF,2020-11-22
P937718,2876,High-Yield Income Portfolio,588042.45,USD,2023-10-23
P490450,2876,Conservative Wealth Plan Portfolio,903047.95,USD,2017-10-11
P895807,2876,Conservative Wealth Plan Portfolio,655979.54,EUR,2020-01-30
P146560,2877,Dynamic Opportunities Portfolio,513855.76,CHF,2021-12-24
P291844,2878,Sustainable Investment Portfolio,183112.15,CHF,2018-01-18
P680286,2878,Conservative Wealth Plan Portfolio,76472.17,EUR,2021-09-07
P615311,2878,Global Diversification Portfolio,118175.71,EUR,2020-06-16
P496708,2879,High-Yield Income Portfolio,850185.11,CHF,2018-07-05
P299812,2879,Conservative Wealth Plan Portfolio,148183.58,EUR,2022-04-29
P405705,2880,Sustainable Investment Portfolio,124807.11,USD,2018-12-23
P962525,2880,High-Yield Income Portfolio,381507.64,CHF,2020-02-06
P272636,2881,Sustainable Investment Portfolio,405734.79,USD,2016-01-24
P680206,2881,Conservative Wealth Plan Portfolio,119204.67,EUR,2021-08-10
P843231,2882,Conservative Wealth Plan Portfolio,441441.07,USD,2024-01-11
P476628,2883,Balanced Growth Portfolio,693196.66,CHF,2024-05-06
P812290,2884,Global Diversification Portfolio,269144.5,USD,2020-06-20
P934575,2885,Sustainable Investment Portfolio,631368.19,EUR,2021-12-23
P327176,2885,Conservative Wealth Plan Portfolio,381354.88,USD,2018-05-11
P641546,2885,Sustainable Investment Portfolio,559674.33,USD,2015-12-15
P603289,2886,Global Diversification Portfolio,158988.35,CHF,2019-07-22
P552416,2886,Conservative Wealth Plan Portfolio,617339.47,EUR,2018-06-03
P632780,2887,Global Diversification Portfolio,204115.79,USD,2016-11-21
P439394,2888,Conservative Wealth Plan Portfolio,603609.03,CHF,2020-02-25
P729619,2888,Balanced Growth Portfolio,593912.67,CHF,2016-10-15
P479418,2889,Sustainable Investment Portfolio,841520.71,EUR,2022-04-24
P518655,2889,Conservative Wealth Plan Portfolio,743256.98,USD,2018-05-14
P311772,2889,Dynamic Opportunities Portfolio,612169.29,USD,2023-12-03
P226497,2890,Global Diversification Portfolio,427323.24,CHF,2017-12-05
P197666,2891,Dynamic Opportunities Portfolio,835888.45,EUR,2016-11-15
P302696,2892,Balanced Growth Portfolio,510874.38,CHF,2017-10-26
P192379,2892,Sustainable Investment Portfolio,681188.35,USD,2024-12-18
P550379,2892,Dynamic Opportunities Portfolio,297082.26,EUR,2021-03-13
P694601,2893,Global Diversification Portfolio,704134.87,EUR,2024-12-28
P820136,2894,High-Yield Income Portfolio,358305.34,CHF,2015-03-30
P904937,2894,High-Yield Income Portfolio,630786.9,EUR,2021-04-28
P307090,2895,Global Diversification Portfolio,992203.95,USD,2020-01-06
P522734,2896,Balanced Growth Portfolio,927879.06,USD,2015-01-15
P372400,2896,High-Yield Income Portfolio,816396.15,EUR,2021-12-11
P463010,2897,Balanced Growth Portfolio,960230.53,USD,2023-10-18
P116089,2897,Sustainable Investment Portfolio,151714.63,CHF,2022-12-06
P718290,2897,High-Yield Income Portfolio,292765.82,USD,2022-12-02
P922652,2898,Dynamic Opportunities Portfolio,472503.38,CHF,2015-04-21
P927443,2898,Conservative Wealth Plan Portfolio,862520.94,USD,2023-09-29
P984620,2898,Sustainable Investment Portfolio,563187.51,CHF,2019-08-13
P392078,2899,High-Yield Income Portfolio,438146.6,EUR,2022-01-01
P545000,2899,Conservative Wealth Plan Portfolio,322188.87,CHF,2023-05-13
P855217,2900,High-Yield Income Portfolio,530486.52,EUR,2023-07-31
P854539,2900,Global Diversification Portfolio,723850.28,USD,2019-05-30
P621676,2900,High-Yield Income Portfolio,635790.97,USD,2020-10-19
P531707,2901,Conservative Wealth Plan Portfolio,675561.72,EUR,2017-11-05
P255775,2901,Balanced Growth Portfolio,575470.03,CHF,2019-06-25
P982425,2902,Sustainable Investment Portfolio,302874.02,USD,2019-07-02
P204112,2902,Balanced Growth Portfolio,50391.72,CHF,2018-11-25
P665202,2903,Dynamic Opportunities Portfolio,769466.27,USD,2018-12-30
P233313,2904,Conservative Wealth Plan Portfolio,553735.68,EUR,2022-02-25
P416211,2904,High-Yield Income Portfolio,697851.77,EUR,2024-08-27
P448365,2905,Balanced Growth Portfolio,834054.56,USD,2017-01-28
P744221,2905,Dynamic Opportunities Portfolio,842649.04,CHF,2017-02-08
P198863,2906,Global Diversification Portfolio,125861.73,CHF,2024-01-27
P621343,2907,Conservative Wealth Plan Portfolio,571641.47,USD,2022-08-30
P949324,2907,Sustainable Investment Portfolio,228982.52,CHF,2020-09-29
P542139,2907,Conservative Wealth Plan Portfolio,931532.26,EUR,2022-10-24
